Year,Day,Hour,Solar,Rain,Wind,Tair,Tsoil,D,CO2
2005,201,5,0,0,0.884759341,9.956059834,9.956059834,0,40
2005,201,6,1.060328209,0,0.453710439,12.67508869,12.67508869,0,40
2005,201,7,124.3559456,0,0.416617011,17.22169827,17.22169827,0.32718529,40
2005,201,8,310.7839142,0,0.562161843,21.27658636,21.27658636,0.811298997,40
2005,201,9,512.1117462,0,1.640149687,22.81138472,22.81138472,1.071328898,40
2005,201,10,705.7759746,0,2.04229942,26.40680102,26.40680102,2.213297025,40
2005,201,11,843.4848368,0,3.958614565,27.14669681,27.14669681,2.266278849,40
2005,201,12,950.4334212,0,4.096586029,30.43019545,30.43019545,3.502880028,40
2005,201,13,954.7621889,0,3.993073985,27.65839172,27.65839172,2.309669181,40
2005,201,14,919.2398988,0,3.894533457,27.2107772,27.2107772,2.153672242,40
2005,201,15,109.6887058,15.87918495,1.961446293,27.20750311,27.20750311,2.256679421,40
2005,201,16,95.32498933,3.151899789,1.53020096,29.0648743,29.0648743,3.033528954,40
2005,201,17,74.25469208,4.326823266,3.002859632,31.46101978,31.46101978,3.696220951,40
2005,201,18,260.2000122,0,2.172240861,26.46914324,26.46914324,2.116488869,40
2005,201,19,105.4910213,0,1.522403666,25.49461094,25.49461094,1.694280632,40
2005,201,20,0,0,1.539831269,22.88246601,22.88246601,1.105403918,40
2005,201,21,0,0,1.005247275,17.71355075,17.71355075,0.376032143,40
2005,201,22,0,1.368709385,1.48702549,17.30768871,17.30768871,0.2045007,40
2005,201,23,0,0,2.269192511,16.62506483,16.62506483,0.294758348,40
2005,202,0,0,0,4.818026435,13.88521357,13.88521357,0.337349915,40
2005,202,1,0,0,4.193631627,11.9095061,11.9095061,0.253010625,40
2005,202,2,0,0,3.218925764,11.36412946,11.36412946,0.316937346,40
2005,202,3,0,0,2.835587156,9.066287073,9.066287073,0.148167737,40
2005,202,4,0,0,4.473656879,9.299912594,9.299912594,0.030706502,40
2005,202,5,0,0,3.304602704,9.341260775,9.341260775,0.119505769,40
2005,202,6,6.874999509,0,2.925890124,11.07521834,11.07521834,0.266816403,40
2005,202,7,124.8201871,0,2.523482671,13.67484505,13.67484505,0.438300069,40
2005,202,8,319.9157234,0,2.354543767,18.43184849,18.43184849,1.072454145,40
2005,202,9,527.9399812,0,2.557397191,22.89654825,22.89654825,1.80077601,40
2005,202,10,713.9049795,0,4.757630202,23.76233058,23.76233058,1.99493725,40
2005,202,11,853.1284341,0,4.957809561,24.50887454,24.50887454,2.038101383,40
2005,202,12,931.0301357,0,5.724208297,22.77188985,22.77188985,1.478867346,40
2005,202,13,949.1488717,0,5.451934349,21.17192479,21.17192479,0.990484788,40
2005,202,14,118.745379,2.381445214,3.438286355,18.97094403,18.97094403,0.706501182,40
2005,202,15,409.9187317,0,2.935996622,21.95473599,21.95473599,1.328011931,40
2005,202,16,338.7137299,0,2.329054116,22.81471406,22.81471406,1.290996061,40
2005,202,17,252.2421417,0,1.594938757,24.10158142,24.10158142,1.655088863,40
2005,202,18,151.4253273,0,1.759832123,24.1866818,24.1866818,1.582993533,40
2005,202,19,56.5670166,0,1.934539592,24.39323482,24.39323482,1.750017695,40
2005,202,20,0,0,1.166418613,22.89346767,22.89346767,1.445677881,40
2005,202,21,0,0,0.52781917,21.75025799,21.75025799,1.214531127,40
2005,202,22,0,0,0.08427768,19.91532487,19.91532487,1.177107864,40
2005,202,23,0,0,0.01,19.70668666,19.70668666,1.09581825,40
2005,203,0,0,0,0.01,18.95816742,18.95816742,0.883775343,40
2005,203,1,0,0,0.410390604,19.44078073,19.44078073,0.882490241,40
2005,203,2,0,0,0.075665781,16.75478331,16.75478331,0.64629876,40
2005,203,3,0,0,0.01,16.9664659,16.9664659,0.869334133,40
2005,203,4,0,0,0.01,16.21968812,16.21968812,0.781214709,40
2005,203,5,0,0,0.01,13.08312622,13.08312622,0.394190263,40
2005,203,6,2.872365927,0,0.01,11.82677733,11.82677733,0.424834994,40
2005,203,7,65.81668472,0,0.01,14.63367559,14.63367559,0.518502455,40
2005,203,8,162.7782898,0,0.01,18.35117785,18.35117785,0.796085713,40
2005,203,9,263.6977386,0,0.205371862,21.35002388,21.35002388,1.331843686,40
2005,203,10,352.0027161,0,0.580099541,20.9675829,20.9675829,1.351541676,40
2005,203,11,424.5417175,0,1.783793634,22.80007069,22.80007069,1.958820965,40
2005,203,12,471.5107422,0,2.871742975,25.21113056,25.21113056,2.627101766,40
2005,203,13,487.9861603,0,2.848325651,24.85807047,24.85807047,2.683781885,40
2005,203,14,468.813858,0,2.624811856,23.36402019,23.36402019,2.309054516,40
2005,203,15,428.7380524,0,2.145599927,26.09009061,26.09009061,2.974164623,40
2005,203,16,359.6683044,0,2.218534907,21.67980529,21.67980529,2.252649115,40
2005,203,17,265.1263885,0,1.760570359,21.54237317,21.54237317,2.146787105,40
2005,203,18,161.2091293,0,1.425616952,20.8955302,20.8955302,2.086667638,40
2005,203,19,62.24545288,0,0.711539475,19.87785675,19.87785675,2.14398238,40
2005,203,20,0,0.248878954,1.807004896,16.50889933,16.50889933,1.454304841,40
2005,203,21,0,0,1.622236582,14.59661752,14.59661752,1.244363324,40
2005,203,22,0,0,0.985475202,16.50654877,16.50654877,1.610635207,40
2005,203,23,0,0,0.458070748,16.91299604,16.91299604,1.470030931,40
2005,204,0,0,0,0.499847351,17.73919182,17.73919182,1.558584409,40
2005,204,1,0,0,0.264205952,20.46424619,20.46424619,2.027227837,40
2005,204,2,0,0,0.016206827,20.18985818,20.18985818,1.745005935,40
2005,204,3,0,0,0.01,18.61823191,18.61823191,1.500385062,40
2005,204,4,0,0,0.01,16.68499865,16.68499865,1.336097383,40
2005,204,5,0,0,0.01,16.48666571,16.48666571,1.278180615,40
2005,204,6,4.773001724,0,0.01,16.33035751,16.33035751,1.063550316,40
2005,204,7,123.4264573,0,0.01,19.39470255,19.39470255,1.353948011,40
2005,204,8,323.2608032,0,0.01,22.05476445,22.05476445,1.920169991,40
2005,204,9,570.9832509,0,3.694919696,26.77998482,26.77998482,3.42755097,40
2005,204,10,756.5743354,0,3.829105608,28.19298058,28.19298058,3.660712156,40
2005,204,11,903.8500601,0,4.322689087,29.70802713,29.70802713,3.994106563,40
2005,204,12,977.3384121,0,4.376938294,27.69279263,27.69279263,3.367304022,40
2005,204,13,971.3901062,0,4.263509708,23.42282041,23.42282041,2.044835528,40
2005,204,14,931.018613,0,3.940341545,19.11759023,19.11759023,1.144388276,40
2005,204,15,828.3303368,0,3.447357192,19.01751121,19.01751121,0.908296087,40
2005,204,16,680.7790934,0,2.8378635,18.04205209,18.04205209,0.753782205,40
2005,204,17,490.3176898,0,2.089093327,19.51200504,19.51200504,0.767402039,40
2005,204,18,291.4005274,0,1.296711057,20.94446558,20.94446558,1.301923335,40
2005,204,19,104.0697138,0,0.354318542,19.11800573,19.11800573,1.136808817,40
2005,204,20,0,0,1.690860457,16.27091153,16.27091153,0.711559523,40
2005,204,21,0,0,0.829869398,18.54646212,18.54646212,0.919412746,40
2005,204,22,0,0,2.308869171,16.02631776,16.02631776,0.540172716,40
2005,204,23,0,0,1.605512497,14.78753252,14.78753252,0.430191827,40
2005,205,0,0,0,0.883542458,12.65136975,12.65136975,0.171022366,40
2005,205,1,0,0,0.676435513,13.3981354,13.3981354,0.309025872,40
2005,205,2,0,0,1.07148954,13.33284512,13.33284512,0.220851896,40
2005,205,3,0,0,0.851149736,12.36469969,12.36469969,0,40
2005,205,4,0,0,0.691764904,11.606343,11.606343,0.185718188,40
2005,205,5,0,0,0.248650097,12.28007883,12.28007883,0.122334284,40
2005,205,6,3.533009015,0,0.01,12.2929303,12.2929303,0,40
2005,205,7,116.7356388,0,0.259730227,14.02406787,14.02406787,0,40
2005,205,8,301.2791611,0,0.451897788,16.88231616,16.88231616,0.002027908,40
2005,205,9,505.1371829,0,0.807871791,22.03896834,22.03896834,0.901814183,40
2005,205,10,94.43640138,0.183241652,0.54472033,20.79527164,20.79527164,0.751768736,40
2005,205,11,109.46592,1.160530461,0.119711417,20.44782221,20.44782221,0.71379036,40
2005,205,12,119.324018,0,0.098314126,17.15952767,17.15952767,0.159650963,40
2005,205,13,199.3565636,0,0.01,17.77778942,17.77778942,0.297960425,40
2005,205,14,215.1500168,0,0.378341454,16.61897506,16.61897506,0.211097958,40
2005,205,15,389.5147705,0,3.096989719,18.20626648,18.20626648,0.353810448,40
2005,205,16,191.1717072,0,2.754081957,12.19988925,12.19988925,0,40
2005,205,17,146.0559769,0,2.238601123,10.45645736,10.45645736,0,40
2005,205,18,224.7301483,0,1.991258958,12.11331967,12.11331967,0,40
2005,205,19,86.30962181,0,1.112142735,13.32280818,13.32280818,0,40
2005,205,20,0,0,0.625799056,12.57589801,12.57589801,0,40
2005,205,21,0,0,0.971667121,12.62267643,12.62267643,0.020511037,40
2005,205,22,0,0,0.724789307,11.91917365,11.91917365,0.144042326,40
2005,205,23,0,0,0.774925302,11.66427672,11.66427672,0.138140332,40
2005,206,0,0,0,0.923790672,10.19078658,10.19078658,0,40
2005,206,1,0,0,0.585405219,8.610585061,8.610585061,0,40
2005,206,2,0,0,0.589101558,5.879107205,5.879107205,0,40
2005,206,3,0,0,0.324652601,5.405599138,5.405599138,0,40
2005,206,4,0,0,0.222221195,6.42105573,6.42105573,0,40
2005,206,5,0,0,0.01,7.927413929,7.927413929,0,40
2005,206,6,2.336833616,0,0.01,12.05663978,12.05663978,0,40
2005,206,7,115.5548924,0,0.01,18.20793034,18.20793034,0.561375549,40
2005,206,8,305.6191688,0,0.277629158,21.31579186,21.31579186,1.052587576,40
2005,206,9,515.5629112,0,0.72190439,25.91951927,25.91951927,2.125487079,40
2005,206,10,702.6474895,0,1.808072729,27.34711519,27.34711519,2.521090617,40
2005,206,11,867.6754549,0,2.846478956,30.05463519,30.05463519,3.657658788,40
2005,206,12,947.1839487,0,3.576622756,27.78898127,27.78898127,2.930644094,40
2005,206,13,969.8049214,0,3.661927778,26.53452732,26.53452732,2.561940687,40
2005,206,14,930.1379116,0,3.530502988,24.48526294,24.48526294,2.034901445,40
2005,206,15,838.5138023,0,3.384839109,24.50045429,24.50045429,2.124615438,40
2005,206,16,687.6129096,0,2.721573979,25.8585912,25.8585912,2.325328044,40
2005,206,17,517.0579729,0,2.795615512,28.21262739,28.21262739,3.383020145,40
2005,206,18,301.2940908,0,1.731341214,27.01531946,27.01531946,3.088238962,40
2005,206,19,102.0293282,0,0.653554352,23.74282445,23.74282445,2.038934743,40
2005,206,20,0,0,1.823903196,21.75949072,21.75949072,1.505785902,40
2005,206,21,0,0,2.55780977,18.71820422,18.71820422,0.763803691,40
2005,206,22,0,0,1.659238216,16.55308993,16.55308993,0.346877586,40
2005,206,23,0,0,1.467679669,15.85008427,15.85008427,0.2215884,40
2005,207,0,0,0,3.721994805,15.27777707,15.27777707,0.497485125,40
2005,207,1,0,0,3.301838123,14.89528141,14.89528141,0.479390704,40
2005,207,2,0,0,2.836956937,17.10798165,17.10798165,0.559147042,40
2005,207,3,0,0,2.353010931,14.47780449,14.47780449,0.470288517,40
2005,207,4,0,0,3.070287945,15.3241501,15.3241501,0.524083199,40
2005,207,5,0,0,2.371836977,14.67876739,14.67876739,0.464063838,40
2005,207,6,1.087952515,0,1.670442264,16.62675246,16.62675246,0.566141622,40
2005,207,7,118.6188743,0,0.988107117,19.65906026,19.65906026,1.431180624,40
2005,207,8,313.2122916,0,1.13402454,20.61078998,20.61078998,1.514383587,40
2005,207,9,530.3071656,0,2.333374355,23.23126927,23.23126927,2.209359629,40
2005,207,10,707.5797678,0,2.661308373,24.49672552,24.49672552,2.147350888,40
2005,207,11,864.2404661,0,3.005131936,28.44425273,28.44425273,3.238830193,40
2005,207,12,959.1591074,0,4.347665938,28.01939401,28.01939401,3.232606184,40
2005,207,13,990.6561433,0,4.262735043,28.27923361,28.27923361,3.348798096,40
2005,207,14,948.63591,0,4.629430648,26.31833358,26.31833358,2.87071283,40
2005,207,15,851.1015033,0,4.055885497,28.22538105,28.22538105,3.197414669,40
2005,207,16,680.5770441,0,3.846243272,24.21912181,24.21912181,1.843943801,40
2005,207,17,501.5900148,0,2.839767695,26.17484994,26.17484994,2.558619596,40
2005,207,18,287.2986109,0,1.672505303,24.40353461,24.40353461,1.975582134,40
2005,207,19,98.28351769,0,0.59705616,22.04345266,22.04345266,1.418588961,40
2005,207,20,0,0,0.01,20.03764896,20.03764896,1.284062593,40
2005,207,21,0,0,0.01,19.03973446,19.03973446,1.169234932,40
2005,207,22,0,0,0.01,18.45548184,18.45548184,1.266668368,40
2005,207,23,0,0,0.445240572,21.01296079,21.01296079,1.742716538,40
2005,208,0,0,0,0.183208737,19.01986267,19.01986267,1.621508692,40
2005,208,1,0,0,0.01,18.26292602,18.26292602,1.68943442,40
2005,208,2,0,0,0.01,17.00715668,17.00715668,1.344663109,40
2005,208,3,0,0,0.01,16.93074957,16.93074957,1.214803345,40
2005,208,4,0,0,0.01,15.43288432,15.43288432,0.997220821,40
2005,208,5,0,0,0.01,12.61355721,12.61355721,0.70854275,40
2005,208,6,0,0,0.01,17.55091763,17.55091763,1.027154904,40
2005,208,7,61.06057453,0,0.01,19.69341808,19.69341808,1.161671042,40
2005,208,8,160.0594139,0,0.319920844,21.87397457,21.87397457,1.648042104,40
2005,208,9,260.9756622,0,3.194980654,23.75467434,23.75467434,1.968021644,40
2005,208,10,349.453125,0,2.882160113,25.28954758,25.28954758,2.288926764,40
2005,208,11,427.1594391,0,2.906134056,29.1922535,29.1922535,3.580982044,40
2005,208,12,471.1592407,0,3.82938264,29.12192365,29.12192365,3.628938571,40
2005,208,13,485.3537292,0,3.426436786,28.50540739,28.50540739,3.522703167,40
2005,208,14,464.7909851,0,2.899963888,27.53981495,27.53981495,3.178543982,40
2005,208,15,412.6159668,0,2.407418491,22.39512591,22.39512591,1.893841547,40
2005,208,16,340.9810486,0,1.819027946,19.77718157,19.77718157,1.392054702,40
2005,208,17,249.0249786,0,1.168625189,17.71899157,17.71899157,0.954344388,40
2005,208,18,146.8911209,0,0.605197899,20.08374241,20.08374241,1.159211435,40
2005,208,19,51.5141983,0,0.125868223,15.91419927,15.91419927,0.596528014,40
2005,208,20,0,0,0.149486269,14.37409438,14.37409438,0.593680432,40
2005,208,21,0,0,0.601533944,13.39288947,13.39288947,0.279413064,40
2005,208,22,0,0,0.174710909,12.86006396,12.86006396,0.302040995,40
2005,208,23,0,0,0.714479851,12.32329085,12.32329085,0.024100787,40
2005,209,0,0,0,0.266745669,10.08676185,10.08676185,0,40
2005,209,1,0,0,1.355574757,10.99904462,10.99904462,0,40
2005,209,2,0,0,3.972503447,11.78323093,11.78323093,0.065916095,40
2005,209,3,0,0,3.305171288,13.84306247,13.84306247,0,40
2005,209,4,0,0,2.465508709,12.99301741,12.99301741,0,40
2005,209,5,0,0,1.747426624,8.735447755,8.735447755,0,40
2005,209,6,0,0,1.456163713,9.716012317,9.716012317,0,40
2005,209,7,59.61071873,0,1.197473087,10.47344773,10.47344773,0,40
2005,209,8,154.7983971,0,0.951187007,13.84706303,13.84706303,0.092927944,40
2005,209,9,255.159256,0,1.561370684,18.305053,18.305053,0.73027017,40
2005,209,10,347.1153107,0,2.149282184,20.71652445,20.71652445,1.413024644,40
2005,209,11,413.137146,0,4.958949351,21.67990591,21.67990591,1.510795922,40
2005,209,12,449.8808594,0,4.336261286,19.72689877,19.72689877,0.986331251,40
2005,209,13,464.1751099,0,3.802844994,19.81016307,19.81016307,1.096335386,40
2005,209,14,447.118927,0,3.34791173,21.21992399,21.21992399,1.228366151,40
2005,209,15,409.8724365,0,2.789252038,25.8066753,25.8066753,2.400924507,40
2005,209,16,340.5329895,0,2.134398339,26.09675256,26.09675256,2.48489495,40
2005,209,17,252.6137848,0,4.450770348,27.98401464,27.98401464,3.038760948,40
2005,209,18,149.7815475,0,3.979479632,25.93081209,25.93081209,2.607066111,40
2005,209,19,50.89926529,0,3.234901533,23.99195335,23.99195335,1.85888321,40
2005,209,20,0,0,2.198088268,20.88822245,20.88822245,1.130915024,40
2005,209,21,0,0,2.025126607,17.21949139,17.21949139,0.672441995,40
2005,209,22,0,0,1.569147964,14.86883078,14.86883078,0.35528342,40
2005,209,23,0,0.480289901,1.236462802,11.74380997,11.74380997,0.171388531,40
2005,210,0,0,0,1.014892024,9.676241787,9.676241787,0.156756231,40
2005,210,1,0,0,0.595902088,11.78137771,11.78137771,0.380344187,40
2005,210,2,0,0,0.235359531,9.769723821,9.769723821,0.263748742,40
2005,210,3,0,1.651340667,1.828253247,12.24636028,12.24636028,0.441268558,40
2005,210,4,0,0,1.283602328,11.0280028,11.0280028,0.168065723,40
2005,210,5,0,0,0.78491687,13.53789786,13.53789786,0.595130712,40
2005,210,6,0,0,0.760419034,14.40456775,14.40456775,0.644716618,40
2005,210,7,62.40542221,0,3.030307569,17.07581293,17.07581293,0.993331748,40
2005,210,8,165.7437057,0,2.518498823,20.46044325,20.46044325,1.508777622,40
2005,210,9,272.6040649,0,3.01934728,23.58922651,23.58922651,2.055531115,40
2005,210,10,364.8530273,0,2.719383806,23.9982895,23.9982895,2.096877344,40
2005,210,11,440.5031891,0,4.992458615,27.13328182,27.13328182,2.930733756,40
2005,210,12,484.5319824,0,5.093165759,25.66457021,25.66457021,2.645198968,40
2005,210,13,502.4810181,0,4.45811195,27.21603511,27.21603511,3.114584584,40
2005,210,14,481.1800842,0,4.398646398,22.40432969,22.40432969,2.059907932,40
2005,210,15,439.9063568,0,3.860566689,25.14131698,25.14131698,2.749461992,40
2005,210,16,356.4694672,0,7.487041903,21.46900319,21.46900319,1.722532277,40
2005,210,17,260.4638901,0,6.035877895,19.56329096,19.56329096,1.358338805,40
2005,210,18,46.26018524,13.4869995,4.717913477,19.33311453,19.33311453,1.553984371,40
2005,210,19,96.74180456,0,3.858200514,19.80069471,19.80069471,1.63955136,40
2005,210,20,0,0,2.715195366,17.02216325,17.02216325,1.101243037,40
2005,210,21,0,0,1.748331197,16.70655858,16.70655858,1.045847135,40
2005,210,22,0,0,1.554814601,13.94192163,13.94192163,0.796231472,40
2005,210,23,0,0,0.908173704,11.23006465,11.23006465,0.246854099,40
2005,211,0,0,0,1.558017882,12.38692627,12.38692627,0.275695294,40
2005,211,1,0,0,0.928902622,11.0270078,11.0270078,0.30502531,40
2005,211,2,0,0,0.483325029,9.005955677,9.005955677,0.179348283,40
2005,211,3,0,0,0.439027053,12.65110357,12.65110357,0.374806531,40
2005,211,4,0,0,0.197681709,13.86690877,13.86690877,0.508520973,40
2005,211,5,0,0,0.01,11.48351977,11.48351977,0.234971509,40
2005,211,6,0,0,0.01,12.10521079,12.10521079,0.526213403,40
2005,211,7,99.16947174,0,0.01,16.6825746,16.6825746,0.958018773,40
2005,211,8,301.4301605,0,0.033540377,18.82974791,18.82974791,1.119575824,40
2005,211,9,478.3161163,0,0.656387683,22.10470983,22.10470983,1.755033889,40
2005,211,10,708.3726267,0,1.216551436,24.51940073,24.51940073,2.348789386,40
2005,211,11,894.7816535,0,2.436048204,28.98411647,28.98411647,3.828876635,40
2005,211,12,963.2431211,0,2.701196784,28.82414459,28.82414459,3.552486121,40
2005,211,13,975.0400569,0,2.862447728,29.66033406,29.66033406,3.486903451,40
2005,211,14,937.2272981,0,2.721987378,27.20208141,27.20208141,2.873692229,40
2005,211,15,835.7250072,0,2.905064128,25.09751898,25.09751898,2.341974006,40
2005,211,16,678.0470091,0,2.287058762,19.01245163,19.01245163,1.147777467,40
2005,211,17,481.7866251,0,1.622474482,18.64517919,18.64517919,0.827874571,40
2005,211,18,277.3693848,0,0.780641173,17.4568438,17.4568438,0.834828396,40
2005,211,19,92.14282481,0,0.292404535,18.11110365,18.11110365,0.973994528,40
2005,211,20,0,0,0.01,15.86410942,15.86410942,0.72429578,40
2005,211,21,0,0,1.479616821,13.16273143,13.16273143,0.501097866,40
2005,211,22,0,0,0.803441047,15.00561122,15.00561122,0.610537109,40
2005,211,23,0,0,0.325881849,16.9541514,16.9541514,0.815546809,40
2005,212,0,0,0,0.071687466,15.25640962,15.25640962,0.836838314,40
2005,212,1,0,0,0.153762376,15.1970103,15.1970103,0.899557249,40
2005,212,2,0,0,0.19441462,15.12366825,15.12366825,0.821338717,40
2005,212,3,0,0,0.01,14.27372521,14.27372521,0.622013366,40
2005,212,4,0,0,2.721738518,12.42724445,12.42724445,0.527669684,40
2005,212,5,0,0,2.230932021,11.47789379,11.47789379,0.407156613,40
2005,212,6,0,0,1.717475478,10.95889153,10.95889153,0.397983436,40
2005,212,7,106.7699266,0,1.344466722,14.20005489,14.20005489,0.387394857,40
2005,212,8,47.93660736,9.231587558,1.030344342,13.89786535,13.89786535,0.549323069,40
2005,212,9,73.9556427,46.15793779,0.749541027,14.26759584,14.26759584,0.495529197,40
2005,212,10,94.68295289,46.15793779,0.546433956,11.87682504,11.87682504,0.146762725,40
2005,212,11,110.163895,46.15793779,1.06117766,12.75662225,12.75662225,0.272155304,40
2005,212,12,119.8662894,5.385092742,2.961116175,11.81174001,11.81174001,0.318943121,40
2005,212,13,124.8990536,0,2.601062055,8.995737011,8.995737011,0,40
2005,212,14,163.5895996,0,2.150561434,8.267378803,8.267378803,0.089970827,40
2005,212,15,703.9882813,0,2.812153579,9.480852868,9.480852868,0.249349046,40
2005,212,16,181.982872,0,3.656452406,16.18005865,16.18005865,0.512219378,40
2005,212,17,132.8012085,0,2.545860966,15.28522691,15.28522691,0.430424213,40
2005,212,18,57.30212975,0,2.099194098,13.53598461,13.53598461,0.160704229,40
2005,212,19,27.38889933,0,0.977795104,12.67308775,12.67308775,0.148267755,40
2005,212,20,0,0,0.386184278,13.47404126,13.47404126,0.184887,40
2005,212,21,0,0,0.01,14.70848507,14.70848507,0.295852728,40
2005,212,22,0,0,1.207925058,13.07814311,13.07814311,0.497103088,40
2005,212,23,0,0,0.734461824,14.9757361,14.9757361,0.576131938,40
2005,213,0,0,0,0.316047156,13.46852509,13.46852509,0.5701038,40
2005,213,1,0,0,0.159443112,13.17781589,13.17781589,0.52395085,40
2005,213,2,0,0,0.01,13.33434628,13.33434628,0.681090951,40
2005,213,3,0,0,0.01,12.99607023,12.99607023,0.513419491,40
2005,213,4,0,0,0.205478704,15.07506311,15.07506311,0.543626787,40
2005,213,5,0,0,0.3482953,14.83277455,14.83277455,0.324704041,40
2005,213,6,0,0,1.102273535,14.54229915,14.54229915,0.350732203,40
2005,213,7,76.93379974,0,0.811174638,17.7694155,17.7694155,0.559480845,40
2005,213,8,213.4501266,0,3.22232226,21.35981849,21.35981849,1.149281115,40
2005,213,9,359.4606476,0,3.168293057,20.89012243,20.89012243,1.205639707,40
2005,213,10,488.4064026,0,3.284543555,22.00993803,22.00993803,1.448673471,40
2005,213,11,109.662949,0.840556061,2.197309187,19.77770275,19.77770275,1.009569099,40
2005,213,12,203.6364708,0,1.68080125,19.60868436,19.60868436,1.166232032,40
2005,213,13,949.416264,0,3.273668715,20.7878868,20.7878868,1.270083119,40
2005,213,14,908.6280149,0,3.483386286,19.61032132,19.61032132,0.927748024,40
2005,213,15,815.9702212,0,3.771264981,18.82950651,18.82950651,0.889323201,40
2005,213,16,675.0657561,0,3.609813349,15.02618455,15.02618455,0.676760171,40
2005,213,17,478.4992941,0,4.902192515,16.00526782,16.00526782,0.532653712,40
2005,213,18,272.4882074,0,3.487344606,16.52409372,16.52409372,0.66049563,40
2005,213,19,86.80591426,0,2.232913745,14.89573352,14.89573352,0.263355508,40
2005,213,20,0,0,2.643067687,14.01110179,14.01110179,0.071649817,40
2005,213,21,0,0,2.008497449,12.18679806,12.18679806,0,40
2005,213,22,0,0,1.270198156,9.392303252,9.392303252,0,40
2005,213,23,0,0,2.03154764,9.223868547,9.223868547,0,40
2005,214,0,0,0,1.493558279,8.628551013,8.628551013,0,40
2005,214,1,0,0,1.500991303,10.40932665,10.40932665,0,40
2005,214,2,0,0,0.677172887,10.42002536,10.42002536,0,40
2005,214,3,0,0,0.295941061,9.184690849,9.184690849,0,40
2005,214,4,0,0,0.134972634,10.78715154,10.78715154,0,40
2005,214,5,0,0,0.01,10.49979674,10.49979674,0,40
2005,214,6,0,0,0.01,12.83547481,12.83547481,0,40
2005,214,7,99.02974607,0,0.01,17.29742992,17.29742992,0.043969325,40
2005,214,8,181.8651199,0,0.01,19.39759381,19.39759381,0.365861782,40
2005,214,9,487.6060333,0,0.207830466,24.4648919,24.4648919,1.344247572,40
2005,214,10,565.7984009,0,0.870919701,28.51363986,28.51363986,2.261633199,40
2005,214,11,814.8299561,0,1.449964636,28.68918183,28.68918183,2.5397494,40
2005,214,12,925.5316806,0,5.407566317,29.62229697,29.62229697,3.09450802,40
2005,214,13,953.6365483,0,5.228942165,28.57312602,28.57312602,2.860866903,40
2005,214,14,733.635437,0,4.561870159,27.97785784,27.97785784,2.48621795,40
2005,214,15,818.0874939,0,4.442644733,29.41483325,29.41483325,3.00178658,40
2005,214,16,667.7642144,0,4.099883562,28.19148005,28.19148005,2.617395644,40
2005,214,17,472.6085749,0,3.262808017,23.29513012,23.29513012,1.404888179,40
2005,214,18,267.0345917,0,2.561416233,21.03238214,21.03238214,0.992603614,40
2005,214,19,68.78565979,0,2.663036366,18.45088421,18.45088421,0.649984857,40
2005,214,20,0,0,1.51551253,18.57242271,18.57242271,0.536000608,40
2005,214,21,0,0,0.991695795,17.18152825,17.18152825,0.455557875,40
2005,214,22,0,0,0.594321702,13.6345073,13.6345073,0.236516103,40
2005,214,23,0,0,0.371287305,13.80197246,13.80197246,0.177513632,40
2005,215,0,0,0,0.01,11.54521337,11.54521337,0.134994397,40
2005,215,1,0,0,0.01,10.10404043,10.10404043,0.091999151,40
2005,215,2,0,0,1.906514462,9.876128635,9.876128635,0.197942192,40
2005,215,3,0,0,1.676224047,6.971715581,6.971715581,0.229972322,40
2005,215,4,0,0,0.751471322,8.764410833,8.764410833,0.41761797,40
2005,215,5,0,0,0.500174294,11.07965363,11.07965363,0.455129626,40
2005,215,6,0,0,1.779929147,14.54910449,14.54910449,0.716439687,40
2005,215,7,102.0436306,0,1.748461785,17.73455822,17.73455822,0.973409861,40
2005,215,8,289.881301,0,3.881754748,21.42640297,21.42640297,1.280311764,40
2005,215,9,496.6625761,0,3.701450665,24.18876853,24.18876853,1.73969528,40
2005,215,10,685.8807332,0,4.812214361,26.91860359,26.91860359,2.384125112,40
2005,215,11,834.1393186,0,5.347081796,26.69328301,26.69328301,2.440294,40
2005,215,12,917.6783447,0,5.193218951,30.06093037,30.06093037,3.432458617,40
2005,215,13,907.9841309,0,4.922167341,27.10136444,27.10136444,2.629661683,40
2005,215,14,925.6962804,0,4.662914425,28.27686797,28.27686797,2.98739162,40
2005,215,15,818.4273007,0,4.151229696,24.13202767,24.13202767,1.885638304,40
2005,215,16,676.9983453,0,5.054582643,24.26190665,24.26190665,2.170117743,40
2005,215,17,490.8725879,0,3.906992374,23.35117205,23.35117205,2.217834332,40
2005,215,18,274.6198373,0,2.720292261,20.15492649,20.15492649,1.564285372,40
2005,215,19,84.73364979,0,1.478672449,20.13592932,20.13592932,1.241142049,40
2005,215,20,0,0,1.25449199,19.13995745,19.13995745,1.351141324,40
2005,215,21,0,0,1.225558792,16.34092899,16.34092899,0.86176365,40
2005,215,22,0,0,0.757702494,12.42404986,12.42404986,0.278506952,40
2005,215,23,0,0,0.32407053,11.97624746,11.97624746,0.187075797,40
2005,216,0,0,0,0.004587694,10.44837639,10.44837639,0.265902002,40
2005,216,1,0,0,0.01,9.779914206,9.779914206,0.228362248,40
2005,216,2,0,0,0.301417522,9.044465733,9.044465733,0.168304416,40
2005,216,3,0,0,1.92778103,10.50875546,10.50875546,0.351610823,40
2005,216,4,0,0,1.545770961,8.859629525,8.859629525,0.303674117,40
